2.994201725997842622e-01
2.760922330097087540e-01
2.717098166127292491e-01
2.758899676375404786e-01
2.772384034519956852e-01
2.772384034519956852e-01
2.680016181229773475e-01
2.684061488673138984e-01
2.809466019417475868e-01
2.844525350593311575e-01
2.926779935275081179e-01
2.813511326860841377e-01
2.792610571736785507e-01
2.920037756202804591e-01
2.764293419633225279e-01
3.112864077669902918e-01
3.311084142394821739e-01
2.804746494066882589e-01
2.797330097087378786e-01
2.857335490830636426e-01
3.028586839266451114e-01
3.087243797195253769e-01
3.109492988133764624e-01
3.142529665587918131e-01
2.855987055016181442e-01
2.745415318230852164e-01
3.016450916936354032e-01
2.740695792880258885e-01
3.104099244875944130e-01
2.762270765911542525e-01
