4.600881488736532909e-01
2.294319294809010756e-01
4.906953966699314496e-01
5.548481880509305020e-01
3.205190989226248677e-01
2.607737512242899180e-01
5.058765915768853594e-01
7.597943192948090063e-01
5.205680705190989244e-01
4.356023506366307751e-01
4.211557296767874381e-01
4.409892262487757342e-01
8.085210577864838655e-01
4.542115572967678760e-01
3.237022526934378308e-01
7.852595494613124893e-01
4.346229187071498634e-01
1.740940254652301733e-01
7.791380999020568465e-01
1.785014691478942206e-01
4.167482859941233908e-01
2.624877571008815136e-01
3.917727717923604192e-01
1.816846229187071560e-01
5.688050930460333277e-01
6.035749265426052501e-01
2.764446620959843393e-01
6.305093046033301007e-01
4.750244857982370283e-01
4.191968658178256701e-01
