8.231829573934837185e+01,0.000000000000000000e+00,4.724310776942355794e+00,1.015037593984962516e+00,8.458646616541353191e-01,1.456766917293232932e+00,9.639724310776943028e+00
0.000000000000000000e+00,1.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000156666144446405e+01,6.266645777847407520e-03,8.416731944226853557e+01,2.349992166692778106e-01,2.243459188469372201e+00,2.600657997806674060e-01,3.086323045589848491e+00
2.193257300413586075e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.645820278230354461e+01,2.381250783306178842e-01,5.304549442286001337e+00,7.779796967038477007e+00
1.566808723990974761e-01,0.000000000000000000e+00,1.382238656304838109e+01,5.013787916771119679e-01,8.306279769365754362e+01,0.000000000000000000e+00,2.456756079217848665e+00
2.349771288927877400e-01,0.000000000000000000e+00,2.506422708189736184e-02,8.722351024500280658e+00,0.000000000000000000e+00,8.978319443574159209e+01,1.234413183783444889e+00
1.432018299752451762e+00,0.000000000000000000e+00,1.338012722088177231e+00,3.115031491868517932e+01,1.670165763168614648e+00,5.514993889637451741e-01,6.385798890734183431e+01
