8.396669799919430632e-01
8.510809722035719282e-01
8.557808513495367420e-01
8.555122868269101621e-01
7.885054384315831610e-01
8.549751577816570025e-01
8.467839398415469843e-01
8.544380287364039539e-01
8.438297300926547173e-01
8.534980529072109245e-01
8.490667382838726907e-01
7.691687928024707466e-01
8.496038673291258503e-01
8.461125285349805347e-01
8.517523835101382668e-01
8.576608030079226896e-01
8.536323351685242145e-01
8.623606821538875034e-01
8.583322143144890282e-01
8.510809722035719282e-01
7.655431717470122521e-01
8.518866657714515567e-01
8.552437223042835823e-01
8.657177386867195290e-01
8.559151336108500319e-01
8.408755203437625614e-01
8.521552302940781365e-01
8.512152544648852182e-01
8.188532294883845708e-01
8.501409963743788989e-01
