1.514097744360902098e+01,4.445488721804510490e+00,2.818609022556390897e+01,1.064849624060150290e+01,2.124686716791979890e+01,4.602130325814536960e+00,1.572994987468671546e+01
5.987592430129088150e+00,2.667000877302920259e+01,2.333312445168566995e+01,7.836195011906252006e+00,2.666374232359945040e+01,4.950495049504949896e-01,9.014287504699836973e+00
7.162776124079585749e+00,1.187842707190975844e+01,4.905843647187842294e+01,3.073789754034152999e+00,1.586088046373178351e+01,2.735390882030392934e+00,1.023029923233588967e+01
1.140807118686552002e+01,1.593871412457701453e+01,8.914024313823786017e+00,1.536533400175460429e+01,2.306366712620629045e+01,1.200651710740694078e+01,1.330367213936583326e+01
2.453935823514665415e+01,1.984519929806969074e+01,1.033780396089245457e+01,1.406367510654299124e+01,1.691526698420656771e+01,3.412509400852343333e+00,1.088618701428929469e+01
5.933955761639199800e+00,1.006955323015226611e+01,3.411867911523278174e+00,1.090920483739582636e+01,9.558869603358607137e+00,5.849677298076320398e+01,1.619775675167616891e+00
1.617835991602168377e+01,1.212358599943596715e+01,1.864443957008115760e+01,1.037508225488045710e+01,2.309717043211230347e+01,1.263748315733400318e+01,6.943878670134427722e+00
